807.0251460686711,54.25309044255243,382.90629530664006,0.2186027700905932,363.5213463618805,56.03374373098114,10.890956193870792,-0.17924538007799723,608.9362369722325,83.3676898015085,139.23806959844643,413.0773783287045,6.159478244152334,38.29920991367424,27.73609450418533,61.153082597663904,292.64774983955255,208.77898871401794,1998.7596464071412,188.0,90.6,53.23,24.4,22.37,61.4871428571429,726.085714285714,2.32,7.3,1.84,5.98,0.8856666666666672,0.32288481141692105,4.250000000000001,217
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631.2674506052306,16.793939506166033,282.82710126083225,164.18788807478245,314.7058769021986,387.87291470442284,29.086457669316946,124.57649828618095,779.7445357616267,102.83477458667025,85.89536683283704,410.4648977812868,6.602223557941641,44.576548296070754,26.88000566872877,78.14876029514934,341.6697575773687,295.18531440224575,-13024.134904065406,177.0,90.7,52.3,26.3142857142857,21.3857142857143,61.7228571428571,729.614285714286,2.43,7.27,1.89,5.82,0.9273333333333336,0.30899155489319413,4.99,247
835.0661608492649,292.2367749998803,382.42301709367877,53.42850151014098,280.79710976466026,366.64153554700533,5.396174843056602,25.902075263991215,585.083099782496,30.587281503348226,88.5749188677303,418.70426018800987,6.88908848410325,29.241152221129536,17.658599183749097,53.03587632424479,303.4342716260923,254.15710600047086,-11474.093520191924,159.0,90.4,52.3,26.1,21.6,61.33,725.4,3.08,7.35,0.98,4.67,0.8610000000000003,0.31156716417910285,4.62,859
61.95528738392027,124.96356711340651,370.8580895059566,104.55032188133787,293.970779008566,363.6362683970133,98.6090156149556,134.57962656145546,546.0510584546155,104.21741109608567,121.9930427231772,401.5656745035242,6.288525226586943,42.695092302638606,23.80380110842588,51.28744762682453,320.2087958392435,224.32388214650726,-12867.248030498551,173.0,89.6,52.2428571428571,26.6714285714286,21.0857142857143,61.3328571428571,725.428571428571,2.45,6.58,0.83,4.52,0.8866666666666667,0.3020204670690074,4.69,271
705.6789738828036,278.6758968503002,384.5470571696172,151.1401468625541,366.5232453939344,348.75849871055266,107.75007621639554,32.84585610019685,563.7817359472249,106.48591209594758,81.48348720504266,433.93144827760494,6.8591628240830875,39.1590275298399,15.745066631863848,70.20663215643728,325.0378108001579,196.60101552184884,1607.9835321989904,163.0,91.0,52.1,28.1,19.8,61.34,725.5,2.31,6.32,0.88,4.81,0.8593333333333306,0.30977242302544017,4.74,406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726.9418524519012,199.5374560118621,382.38464709311006,15.936794270701782,333.65774529609047,125.26356449445883,148.29701842819185,132.73836230074357,587.4416426012701,27.307914299921286,103.6384144855423,410.41302614292056,6.341156512568998,32.06510032921645,25.11167701745558,51.30863152710649,326.1005663318791,254.14024277783258,-6786.853855769838,195.0,90.5,49.5,29.2,21.3,61.34,725.5,3.0,7.81,0.83,4.68,0.8936666666666667,0.3030933194697191,4.48,473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943.8308786233864,276.1714027826157,376.9017503675726,0.024310326383163827,326.9503390015337,272.55543657439256,77.59561527392667,135.92492855292744,605.5622320144494,30.575212010939516,115.09231493198703,417.43306324102946,6.48928384092625,20.588713529701597,21.297282353347924,61.52417269439188,311.29092652815046,316.7393743078678,285.4193050680442,85.0,90.2,52.0,28.3,19.7,61.32,725.1,1.99,6.155,0.56,4.545,0.883666666666666,0.3105331599479903,4.910000000000001,322
682.2028357027392,288.97370014147236,272.9665509954843,156.40285932099795,259.2241310028897,293.8054579309046,104.47120391820971,117.61422117931484,546.7977049094775,102.38448319816979,49.94815141286243,409.63102901622585,6.813269952733579,42.78802429268947,21.750990311334768,66.59947024513725,328.4478875474491,201.8573243990768,-3201.722380272193,117.0,90.2,53.0,28.1222222222222,18.8777777777778,61.2555555555556,723.522222222222,2.01,5.379,0.62,4.03,0.9319999999999975,0.3022211130521652,4.660000000000001,63
832.2967748502895,280.0183653789289,391.72780886723643,178.01941692075977,189.21430399259302,220.76594620658778,64.40101506767242,143.27381795859296,625.5923962832265,90.08152974323791,54.321836653172824,408.85319806138665,5.09385263776153,36.644695655667796,26.448674849687066,64.44613269012314,293.08776846242347,218.87752462791622,-4149.307323925401,103.0,89.2,55.5,27.6777777777778,16.8222222222222,61.0944444444444,719.577777777778,1.74,7.56,0.81,5.24,0.9976666666666666,0.3213151927437676,4.3,135
